,POSTCODE_VAN,POSTCODE_TOT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter
110,1011EJ,1011EJ,45,100,"88,89",100,42,1x25,5347,"6,67",0
113,1011EK,1011EK,26,100,"96,15",100,58,1x25,6288,"7,69",0
114,1011EL,1011EL,47,100,"87,23",100,57,1x25,3284,"12,77",0
116,1011EM,1011EM,23,100,"91,3",100,48,1x25,6163,"8,7",0
118,1011EN,1011EN,30,100,"96,67",100,70,1x25,7494,"16,67",0
120,1011ER,1011ER,10,100,100,100,40,1x25,3728,0,0
122,1011ES,1011ET,42,100,"97,62",100,57,1x25,5078,"14,29",0
123,1011EV,1011EW,47,100,100,100,53,3x25,3784,"4,26",0
125,1011EX,1011EX,27,100,100,100,63,1x25,1918,"7,41",0
127,1011EZ,1011EZ,13,100,"69,23",100,54,3x25,2032,0,0
129,1011GA,1011GA,28,100,"89,29",100,75,1x25,2384,"14,29",0
130,1011GB,1011GC,21,100,"76,19",100,48,1x25,1903,0,0
132,1011GD,1011GD,52,100,"98,08",100,56,1x35,2800,"1,92",0
133,1011GG,1011GG,22,100,100,100,86,1x25,1451,"4,55",0
135,1011GH,1011GH,24,100,100,100,67,1x25,1340,0,0
137,1011GJ,1011GJ,18,100,100,100,78,1x25,2114,0,0
139,1011GK,1011GL,91,100,"95,6",100,62,1x25,1934,"3,3",0
141,1011GM,1011GM,21,100,"95,24",100,86,1x25,2176,"4,76",0
143,1011GN,1011GN,26,100,100,100,96,1x25,1654,"3,85",0
145,1011GP,1011GP,13,100,100,100,77,1x25,1263,0,0
147,1011GR,1011GR,33,100,100,100,64,3x25,2134,"9,09",0
148,1011GS,1011GS,42,100,"95,24",100,40,1x25,3958,"11,9",0
150,1011GT,1011GT,13,100,100,100,77,1x25,2827,"7,69",0
152,1011GV,1011GV,20,100,85,100,55,3x25,1927,10,0
154,1011GW,1011GW,13,100,"92,31",100,46,3x25,7286,"7,69",0
156,1011GX,1011GX,17,100,100,100,94,1x25,1341,0,0
157,1011GZ,1011GZ,38,100,100,100,92,1x25,1534,"2,63",0
159,1011HA,1011HB,224,100,"99,11",100,62,1x25,4152,"10,71",0
161,1011HC,1011HC,40,100,85,100,70,1x25,2695,5,0
163,1011HD,1011HD,21,100,100,100,86,1x25,5085,"14,29",0
165,1011HE,1011HE,19,100,100,100,53,1x25,5963,"5,26",0
167,1011HG,1011HG,28,100,100,100,54,3x25,4664,"21,43",0
169,1011HH,1011HH,20,100,100,100,90,3x25,2808,5,0
171,1011HJ,1011HJ,16,100,100,100,50,3x25,2397,"12,5",0
173,1011HK,1011HK,10,100,100,100,70,1x25,2730,20,0
175,1011HL,1011HL,21,100,100,100,52,3x25,2361,0,0
177,1011HM,1011HP,27,100,"92,59",100,81,3x25,2988,0,0
179,1011HR,1011HR,48,100,"97,92",100,77,1x25,4230,"6,25",0
181,1011HS,1011HS,44,100,"95,45",100,45,1x25,2698,"4,55",0
183,1011HT,1011HT,21,100,100,100,57,1x25,3109,"14,29",0
185,1011HV,1011HV,22,100,100,100,68,1x25,2324,0,0
187,1011HW,1011HW,29,100,"96,55",100,59,1x25,2458,"10,34",0
189,1011HX,1011HX,13,100,100,100,46,3x25,2561,"7,69",0
191,1011HZ,1011HZ,42,100,100,100,69,1x25,3903,"16,67","2,38"
193,1011JA,1011JA,24,100,"95,83",100,58,1x25,2215,"4,17",0
195,1011JB,1011JB,40,100,100,100,88,3x25,2272,10,0
197,1011JC,1011JG,22,100,"95,45",100,59,3x25,2171,"4,55",0
199,1011JH,1011JH,91,100,"92,31",100,53,3x25,3837,"5,49",0
200,1011JJ,1011JJ,12,100,"83,33",100,42,1x25,5919,"16,67",0
202,1011JK,1011JK,11,100,"90,91",100,64,3x25,8146,"18,18",0
204,1011JL,1011JL,29,100,100,100,66,1x25,8837,"17,24",0
206,1011JM,1011JM,13,100,"84,62",100,69,1x25,5639,"7,69",0
208,1011JN,1011JN,18,100,100,100,61,1x25,4097,"5,56",0
210,1011JP,1011JP,14,100,100,100,43,3x25,8766,"28,57",0
212,1011JR,1011JR,13,100,100,100,85,1x25,8173,"15,38",0
214,1011JS,1011JT,26,100,"88,46",100,42,1x25,13739,"15,38",0
216,1011JV,1011JV,18,100,"94,44",100,39,1x25,2298,"5,56",0
218,1011JW,1011JW,10,100,100,100,50,1x25,8986,40,0
220,1011JX,1011JX,16,100,"93,75",100,69,1x25,4175,25,0
221,1011JZ,1011JZ,19,100,100,100,74,1x25,6656,"10,53",0
223,1011KA,1011KA,33,100,100,100,82,1x25,3406,"6,06",0
225,1011KB,1011KB,27,100,100,100,67,3x25,6943,"11,11",0
227,1011KC,1011KC,28,100,"92,86",100,54,1x25,3937,"10,71",0
229,1011KD,1011KD,16,100,100,100,50,3x25,10019,"18,75",0
231,1011KE,1011KH,30,100,"96,67",100,47,3x25,5233,20,0
233,1011KJ,1011KJ,38,100,"97,37",100,50,1x25,2195,"2,63",0
235,1011KK,1011KK,32,100,"93,75",100,63,1x25,2454,"15,63",0
237,1011KL,1011KM,14,100,"92,86",100,50,3x25,4767,"21,43",0
239,1011KN,1011KN,22,100,100,100,59,1x25,2397,"13,64",0
241,1011KP,1011KP,31,100,"70,97",100,45,3x25,2665,0,0
243,1011KR,1011KR,23,100,"82,61",100,52,1x25,2274,"8,7",0
245,1011KS,1011KS,15,100,100,100,53,3x25,2920,"6,67",0
247,1011KT,1011KT,29,100,100,100,62,1x25,3277,"6,9",0
249,1011KV,1011KW,92,100,"97,83",100,74,3x25,2363,"6,52","1,09"
251,1011KX,1011KZ,41,100,"92,68",100,46,1x25,2796,"7,32",0
253,1011LA,1011LA,12,100,100,100,83,1x25,1624,0,0
255,1011LB,1011LB,30,100,"96,67",100,57,1x25,3909,"23,33",0
257,1011LC,1011LC,14,100,100,100,71,1x25,3824,"7,14",0
259,1011LD,1011LD,50,100,100,100,58,1x25,3230,10,0
261,1011LE,1011LE,44,100,"95,45",100,59,3x25,3040,"9,09",0
263,1011LG,1011LG,10,100,90,100,90,3x25,3009,0,0
265,1011LH,1011LH,21,100,100,100,67,1x25,2510,"4,76",0
266,1011LJ,1011LJ,16,100,100,100,100,1x25,2986,0,0
268,1011LK,1011LL,31,100,100,100,45,3x25,3274,"38,71",0
270,1011LM,1011LM,121,100,"99,17",100,57,3x25,2815,"5,79",0
272,1011LN,1011LP,17,100,"88,24",100,71,1x25,2122,"5,88",0
274,1011LR,1011LR,14,100,100,100,79,1x25,2432,"7,14",0
276,1011LS,1011LS,13,100,100,100,100,1x25,1588,0,0
278,1011LT,1011LT,14,100,"92,86",100,79,1x25,1525,"7,14",0
280,1011LV,1011LV,16,100,100,100,75,1x25,1861,"12,5",0
282,1011LW,1011LW,32,100,"96,88",100,88,1x25,2039,"3,13",0
284,1011LX,1011LZ,103,100,"95,15",100,50,1x35,4996,"15,53",0
286,1011MA,1011MB,45,100,"97,78",100,89,1x25,3628,"4,44",0
288,1011MC,1011MG,45,100,100,100,42,1x35,3790,"13,33",0
290,1011MH,1011MH,49,100,"95,92",100,57,3x25,3708,"6,12","2,04"
291,1011MJ,1011MJ,31,100,100,100,52,3x25,8445,"16,13",0
292,1011MK,1011MK,55,100,100,100,65,1x35,2793,"3,64",0
293,1011ML,1011ML,44,100,100,100,89,1x35,2639,"2,27",0
294,1011MN,1011MN,64,100,"98,44",100,84,1x35,2991,"1,56",0
295,1011MP,1011MP,22,100,100,100,59,1x35,2544,0,0
296,1011MR,1011MR,18,100,100,100,56,1x35,3128,0,0
297,1011MT,1011MT,18,100,"94,44",100,67,1x35,2827,"11,11",0
298,1011MV,1011MV,27,100,100,100,74,1x35,2256,0,0
299,1011MX,1011MX,38,100,100,100,89,1x35,2396,"2,63",0
300,1011MZ,1011MZ,32,100,100,100,91,1x35,3617,"6,25",0
302,1011NA,1011NA,53,100,"73,58",100,36,3x25,5302,"7,55",0
304,1011NB,1011NB,20,100,100,100,65,1x25,1791,10,0
306,1011NC,1011NC,105,100,"86,67",100,92,3x25,3288,"1,9",0
308,1011ND,1011ND,31,100,"96,77",100,45,1x25,5698,"12,9",0
310,1011NE,1011NK,38,100,"97,37",100,37,3x25,12149,"28,95",0
312,1011NM,1011NS,75,100,"93,33",100,53,3x25,6240,"14,67",0
314,1011NV,1011NV,42,100,"97,62",100,50,1x35,4082,"26,19",0
316,1011NX,1011PB,42,100,100,100,81,3x25,3081,"11,9",0
318,1011PC,1011PG,178,100,"92,13",100,47,1x25,6340,"16,29",0
320,1011PL,1011PL,48,100,100,100,58,1x25,1860,"6,25",0
322,1011PM,1011PM,27,100,"85,19",100,70,1x25,3616,"3,7",0
324,1011PN,1011PT,31,100,"61,29",100,48,3x25,6801,"16,13",0
326,1011PV,1011PV,11,100,"90,91",100,64,3x25,1929,"9,09",0
328,1011PW,1011PW,16,100,"93,75",100,56,1x25,2657,"6,25",0
329,1011PX,1011PX,14,100,"57,14",100,86,3x25,4569,0,0
331,1011PZ,1011QQ,76,100,"94,74",100,70,3x25,35488,"72,37",0
332,1011RA,1011RA,15,100,100,100,53,1x25,2377,0,0
333,1011RB,1011RC,18,100,100,100,61,1x25,4229,"16,67",0
335,1011RD,1011RD,14,100,"64,29",100,36,3x25,11888,"42,86",0
336,1011RE,1011RE,20,100,95,100,60,1x25,2143,5,0
337,1011RG,1011RG,23,100,100,100,57,1x25,1848,"4,35",0
339,1011RH,1011RH,24,100,100,100,79,3x25,2955,0,0
341,1011RJ,1011RJ,10,100,100,100,80,3x25,3366,10,0
343,1011RK,1011RK,16,100,100,100,69,1x25,2883,"12,5",0
344,1011RL,1011RL,28,100,100,100,57,1x25,2341,"14,29",0
346,1011RM,1011RM,16,100,"81,25",100,88,3x25,3793,"6,25",0
348,1011RN,1011RN,18,100,100,100,61,1x25,7485,0,0
350,1011RP,1011RS,24,100,"95,83",100,54,1x25,4304,"12,5",0
352,1011RT,1011SB,59,100,100,100,61,1x25,6894,"16,95",0
353,1011SC,1011SC,13,100,100,100,69,1x25,5228,"15,38",0
355,1011SE,1011SG,22,100,"90,91",100,45,3x25,3828,"9,09",0
357,1011SK,1011SP,36,100,100,100,50,1x25,2438,"2,78",0
358,1011SR,1011SR,20,100,95,100,85,1x25,1056,0,0
360,1011ST,1011ST,17,100,100,100,100,1x25,900,0,0
362,1011SV,1011SV,17,100,100,100,100,1x25,1242,0,0
364,1011SW,1011SW,17,100,100,100,94,1x25,1103,0,0
366,1011SX,1011SX,17,100,100,100,100,1x25,888,0,0
368,1011SZ,1011SZ,17,100,100,100,100,1x25,991,0,0
370,1011TA,1011TB,70,100,"95,71",100,56,3x25,2825,"11,43",0
372,1011TC,1011TC,49,100,"89,8",100,69,3x25,5741,"14,29",0
374,1011TD,1011TD,21,100,"85,71",100,52,3x25,10247,"38,1",0
376,1011TE,1011TE,13,100,"92,31",100,77,3x25,6411,"7,69",0
377,1011TG,1011TG,26,100,"96,15",100,38,3x25,3879,"15,38",0
379,1011TJ,1011TJ,28,100,"92,86",100,57,1x25,3660,"7,14",0
381,1011TK,1011TL,30,100,100,100,73,1x25,2172,10,0
383,1011TM,1011TM,19,100,"94,74",100,42,3x25,4014,"5,26",0
385,1011TN,1011TN,10,100,40,100,50,3x25,1804,10,0
387,1011TP,1011TP,14,100,"92,86",100,64,1x25,2423,0,0
388,1011TR,1011TR,23,100,"86,96",100,78,1x25,3536,"4,35",0
390,1011TS,1011TS,20,100,90,100,55,1x25,2418,5,0
392,1011TT,1011TT,30,100,"86,67",100,53,3x25,2905,"6,67",0
394,1011TV,1011TV,77,100,"97,4",100,77,3x25,3120,"9,09",0
396,1011TW,1011TW,23,100,"91,3",100,39,1x25,10301,"21,74",0
398,1011TX,1011TX,38,100,"97,37",100,58,1x25,3417,"5,26",0
400,1011TZ,1011TZ,95,100,"91,58",100,68,3x25,2637,"3,16",0
402,1011VA,1011VA,15,100,"86,67",100,67,1x25,7389,20,0
404,1011VB,1011VB,11,100,"81,82",100,64,1x25,3230,"9,09",0
406,1011VC,1011VK,57,100,"98,25",100,70,3x25,2397,"3,51",0
408,1011VL,1011VL,47,100,"89,36",100,40,1x25,5542,"6,38",0
410,1011VM,1011VM,38,100,"92,11",100,71,3x25,5165,"10,53",0
412,1011VP,1011VP,45,100,"91,11",100,47,1x25,1658,0,0
414,1011VR,1011VR,11,100,100,100,100,3x25,1539,0,0
416,1011VS,1011VS,22,100,100,100,100,3x25,2316,0,0
419,1011VX,1011WB,44,100,"81,82",100,77,3x25,4233,"11,36",0
420,1011WC,1011WC,45,100,100,100,91,3x25,2164,"6,67",0
422,1011WD,1011WD,35,100,"97,14",100,94,3x25,2047,"5,71",0
424,1011XA,1011XA,12,100,100,100,100,1x25,1723,0,0
426,1012AA,1012AA,24,100,"45,83",100,46,3x25,22057,"29,17",0
428,1012AB,1012AB,116,100,"78,45",100,55,1x6,2469,"68,1",0
429,1012AC,1012AC,28,100,"89,29",100,57,3x25,10915,"28,57",0
430,1012AD,1012AD,11,100,"63,64",100,73,3x25,4533,"36,36",0
431,1012AE,1012AE,54,100,"81,48",100,56,3x25,8131,"33,33",0
432,1012AG,1012AG,10,100,90,100,50,3x25,9455,40,0
434,1012AH,1012AH,13,100,"84,62",100,69,3x25,7510,"30,77",0
435,1012AJ,1012AJ,10,100,100,100,80,1x25,6287,10,0
436,1012AK,1012AK,19,100,100,100,63,1x25,4722,"5,26",0
437,1012AL,1012AL,54,100,"98,15",100,59,1x25,7993,"16,67",0
439,1012AM,1012AR,53,100,"96,23",100,53,1x25,8723,"30,19",0
441,1012AS,1012AS,39,100,"97,44",100,62,1x25,5488,"15,38",0
443,1012AT,1012AT,19,100,100,100,63,3x25,7764,"31,58",0
445,1012AV,1012AV,26,100,100,100,42,1x25,10041,"19,23",0
447,1012AW,1012AW,20,100,100,100,60,1x25,9395,25,0
449,1012AX,1012AX,15,100,100,100,67,1x25,10100,"33,33",0
451,1012AZ,1012AZ,70,100,"91,43",100,39,1x25,5258,"14,29",0
453,1012BA,1012BA,71,100,"98,59",100,61,1x25,6411,"11,27",0
455,1012BB,1012BB,34,100,"94,12",100,50,3x25,12006,"29,41",0
457,1012BC,1012BC,27,100,100,100,48,1x25,8125,"22,22",0
459,1012BD,1012BD,10,100,100,100,70,1x25,2131,20,0
461,1012BE,1012BG,38,100,"92,11",100,58,1x25,6890,"26,32","2,63"
463,1012BH,1012BH,29,100,"82,76",100,38,3x25,6769,"24,14",0
465,1012BJ,1012BJ,39,100,"82,05",100,59,3x25,4142,"10,26",0
467,1012BK,1012BK,26,100,"57,69",100,35,OBK,3186,"11,54",0
469,1012BL,1012BL,21,100,"76,19",100,52,3x25,2685,"9,52",0
471,1012BM,1012BM,42,100,"88,1",100,50,3x25,6938,"14,29",0
473,1012BN,1012BN,19,100,100,100,79,1x25,4590,"15,79",0
475,1012BP,1012BP,39,100,"84,62",100,67,3x25,5137,"23,08",0
477,1012BR,1012BS,56,100,"96,43",100,52,3x25,4239,"8,93",0
479,1012BT,1012BT,16,100,100,100,88,3x25,2368,0,0
481,1012BV,1012BV,40,100,100,100,58,1x25,10232,15,0
483,1012BW,1012BW,45,100,"97,78",100,73,1x25,2079,"2,22","2,22"
485,1012BX,1012BX,33,100,100,100,58,1x25,2010,"6,06",0
487,1012BZ,1012BZ,33,100,"96,97",100,73,1x25,2225,"3,03",0
489,1012CA,1012CA,16,100,"93,75",100,81,1x25,2899,"18,75",0
491,1012CB,1012CB,42,100,"95,24",100,57,1x25,3527,"7,14",0
493,1012CC,1012CD,37,100,100,100,46,1x25,11711,"32,43",0
495,1012CE,1012CE,25,100,96,100,40,1x25,9438,36,0
497,1012CH,1012CJ,37,100,"89,19",100,59,1x25,2605,"2,7",0
499,1012CK,1012CK,20,100,75,100,40,3x25,2129,5,0
501,1012CL,1012CL,16,100,"81,25",100,75,3x25,7905,"18,75",0
503,1012CM,1012CN,20,100,90,100,70,1x25,2251,5,0
505,1012CP,1012CR,39,100,"79,49",100,51,3x25,12836,"35,9",0
506,1012CS,1012CS,17,100,100,100,29,3x25,17991,"29,41",0
508,1012CT,1012CT,22,100,100,100,73,1x25,9074,"22,73",0
510,1012CV,1012CV,13,100,"84,62",100,54,3x25,5709,"23,08",0
512,1012CW,1012CW,23,100,100,100,65,1x25,7245,"26,09",0
514,1012CX,1012CX,13,100,100,100,46,3x25,4992,"30,77",0
516,1012CZ,1012CZ,41,100,"90,24",100,66,1x25,3940,"4,88",0
518,1012DA,1012DA,42,100,"83,33",100,45,3x25,11447,"19,05",0
520,1012DB,1012DB,25,100,96,100,44,1x25,13975,36,0
522,1012DC,1012DC,29,100,"79,31",100,59,3x25,9409,"24,14",0
524,1012DD,1012DD,14,100,"92,86",100,36,3x25,11686,"35,71",0
526,1012DE,1012DE,20,100,100,100,50,1x25,8509,15,0
528,1012DG,1012DG,36,100,"97,22",100,64,3x25,5545,"16,67",0
530,1012DH,1012DH,13,100,100,100,69,1x25,1863,0,0
532,1012DJ,1012DJ,22,100,"81,82",100,41,3x25,4681,"9,09",0
534,1012DK,1012DK,24,100,"70,83",100,92,3x25,3444,"4,17",0
536,1012DL,1012DL,12,100,100,100,75,1x25,2964,"8,33",0
538,1012DM,1012DM,26,100,"96,15",100,77,1x25,4227,"11,54",0
539,1012DN,1012DN,16,100,"93,75",100,75,3x25,8311,"31,25",0
541,1012DP,1012DP,51,100,"74,51",100,63,3x25,8211,"19,61",0
543,1012DR,1012DR,24,100,100,100,46,3x25,7273,"33,33",0
545,1012DS,1012DS,29,100,"96,55",100,72,1x25,9452,"13,79",0
547,1012DT,1012DT,14,100,100,100,64,3x25,15905,"42,86",0
549,1012DV,1012DV,39,100,"84,62",100,49,3x25,6384,"17,95",0
551,1012DW,1012DW,15,100,"93,33",100,53,1x25,4599,"6,67",0
553,1012DX,1012DX,18,100,100,100,56,1x25,2986,"11,11",0
555,1012DZ,1012EA,19,100,100,100,42,1x25,8429,"15,79",0
557,1012EB,1012EB,17,100,"88,24",100,53,1x25,7347,"11,76",0
559,1012EC,1012EC,16,100,100,100,63,3x25,12195,"31,25",0
561,1012ED,1012ED,22,100,100,100,59,3x25,19253,"40,91",0
563,1012EE,1012EG,19,100,"94,74",100,58,1x25,2291,"5,26",0
565,1012EH,1012EH,39,100,"74,36",100,46,3x25,10275,"12,82",0
566,1012EJ,1012EJ,34,100,"88,24",100,50,3x25,8120,"17,65",0
568,1012EK,1012EK,19,100,"94,74",100,47,1x25,3628,"10,53",0
570,1012EL,1012EL,22,100,"86,36",100,55,3x25,8680,"27,27",0
572,1012EM,1012EM,22,100,100,100,73,1x25,4733,"13,64",0
574,1012EN,1012EN,14,100,100,100,50,1x25,4765,0,0
576,1012EP,1012EP,16,100,"93,75",100,44,3x25,5008,"18,75",0
578,1012ER,1012ER,14,100,"85,71",100,93,3x25,4103,"35,71",0
580,1012ES,1012ES,35,100,"97,14",100,54,3x25,6308,"22,86",0
582,1012ET,1012ET,18,100,100,100,72,1x25,10045,"16,67",0
584,1012EV,1012EV,10,100,90,100,50,3x25,5622,20,0
586,1012EW,1012EW,37,100,"89,19",100,54,3x25,6411,"16,22",0
587,1012EX,1012EX,23,100,"91,3",100,57,3x25,4347,"26,09",0
589,1012EZ,1012EZ,22,100,"86,36",100,64,3x25,7160,"36,36",0
591,1012GA,1012GA,13,100,"92,31",100,46,3x25,6965,"30,77",0
593,1012GB,1012GB,17,100,"94,12",100,35,1x25,8634,"52,94",0
595,1012GC,1012GC,10,100,60,100,60,3x25,17694,40,0
597,1012GD,1012GD,56,100,"89,29",100,43,1x25,3967,"7,14",0
598,1012GE,1012GE,33,100,"93,94",100,39,3x25,9483,"21,21",0
600,1012GG,1012GG,10,100,80,100,70,3x25,24380,30,0
602,1012GH,1012GH,102,100,"70,59",100,55,3x25,4487,"5,88",0
603,1012GJ,1012GJ,38,100,"94,74",100,68,1x25,7647,"13,16",0
605,1012GK,1012GK,31,100,"77,42",100,55,3x25,9769,"25,81",0
607,1012GL,1012GL,45,100,"93,33",100,56,3x25,4542,"13,33",0
609,1012GM,1012GM,26,100,100,100,58,3x25,4136,"23,08",0
611,1012GN,1012GP,36,100,"88,89",100,39,1x25,6102,"5,56",0
613,1012GR,1012GR,47,100,"97,87",100,77,1x25,2721,"4,26",0
615,1012GS,1012GS,32,100,"87,5",100,47,3x25,16756,25,0
617,1012GT,1012GT,32,100,100,100,41,1x25,16113,"31,25",0
619,1012GV,1012GW,18,100,100,100,50,1x25,2953,"5,56",0
621,1012GX,1012GX,10,100,70,100,30,3x25,3576,10,0
623,1012GZ,1012GZ,42,100,100,100,86,1x25,4416,"11,9",0
624,1012HA,1012HA,17,100,"94,12",100,47,3x25,6404,"29,41",0
626,1012HB,1012HC,17,100,"94,12",100,41,3x25,13834,"35,29",0
628,1012HD,1012HE,48,100,"66,67",100,65,3x25,3696,"8,33",0
630,1012HG,1012HG,60,100,"71,67",100,72,3x25,2672,5,0
632,1012HH,1012HH,19,100,100,100,47,1x25,4795,"10,53",0
634,1012HJ,1012HJ,12,100,100,100,42,1x25,2185,"8,33",0
636,1012HK,1012HL,59,100,"93,22",100,64,3x25,3557,"8,47","1,69"
638,1012HM,1012HM,19,100,100,100,53,3x25,11054,"15,79",0
640,1012HN,1012HR,14,100,"85,71",100,64,3x25,9042,"35,71",0
642,1012HS,1012HT,25,100,92,100,56,3x25,21560,48,0
643,1012HV,1012HW,37,100,100,100,43,3x25,20950,"45,95",0
645,1012HX,1012HX,16,100,"93,75",100,56,3x25,21532,"43,75",0
647,1012HZ,1012HZ,12,100,"83,33",100,42,3x25,33784,25,0
649,1012JA,1012JA,27,100,100,100,37,1x25,14877,"25,93",0
651,1012JB,1012JB,40,100,"72,5",100,70,3x25,8533,10,0
653,1012JC,1012JD,41,100,"97,56",100,63,3x25,19008,"21,95",0
655,1012JE,1012JE,19,100,"94,74",100,42,1x25,13359,"15,79",0
657,1012JG,1012JG,30,100,"93,33",100,53,3x25,12796,"26,67",0
659,1012JH,1012JH,20,100,95,100,50,1x25,12760,30,0
661,1012JJ,1012JL,22,100,"95,45",100,59,3x25,34510,"68,18",0
663,1012JM,1012JM,44,100,"86,36",100,34,3x25,28336,"47,73",0
665,1012JN,1012JN,33,100,"75,76",100,55,3x25,15655,"39,39",0
667,1012JP,1012JP,22,100,"86,36",100,68,3x25,20254,"54,55",0
669,1012JS,1012JS,18,100,"88,89",100,44,3x25,15685,"77,78",0
671,1012JT,1012JV,38,100,"89,47",100,58,3x25,9011,"21,05",0
672,1012JW,1012KC,26,100,"96,15",100,35,3x25,10929,"26,92",0
674,1012KD,1012KD,18,100,"61,11",100,67,3x25,5012,"38,89",0
676,1012KE,1012KE,12,100,100,100,33,3x25,10467,"41,67",0
678,1012KK,1012KL,24,100,"62,5",100,42,3x25,15260,"29,17",0
680,1012KM,1012KM,15,100,"86,67",100,47,3x25,16944,40,0
682,1012KN,1012KN,16,100,"31,25",100,63,3x25,4395,"68,75",0
684,1012KP,1012KP,12,100,"58,33",100,58,3x25,19013,50,0
