;POSTCODE_VAN;POSTCODE_TOT;Aantal Aansluitingen;%Leveringsrichting;%Fysieke status;%Defintieve aansl (NRM);%Soort aansluiting;Soort aansluiting Naam;SJV;%SJV laag tarief;%Slimme Meter
75;1011CJ;1011CJ;15;100;100;100;100;G4;1470;0;0
77;1011CK;1011CK;12;100;100;100;100;G4;1413;0;0
79;1011CL;1011CM;59;100;96,61;100;92;G4;1351;0;0
82;1011CN;1011CR;20;100;100;100;85;G4;2912;0;0
84;1011CS;1011CS;22;100;100;100;86;G4;1719;0;0
86;1011CT;1011CT;17;100;88,24;100;100;G4;1337;0;0
88;1011CV;1011CV;17;100;100;100;100;G4;1521;0;0
90;1011CW;1011CW;13;100;100;100;100;G4;1238;0;0
92;1011CX;1011CX;18;100;100;100;94;G4;1181;0;0
94;1011CZ;1011CZ;19;100;100;100;95;G4;1551;0;0
96;1011DB;1011EA;52;100;96,15;100;85;G4;2111;0;0
99;1011EB;1011EB;21;100;100;100;100;G4;1036;0;0
101;1011EC;1011EC;18;100;88,89;100;61;G4;3150;0;0
103;1011ED;1011ED;12;100;100;100;92;G4;1380;0;0
105;1011EE;1011EE;16;100;100;100;100;G4;1037;0;0
107;1011EG;1011EG;21;100;100;100;95;G4;3600;0;0
109;1011EH;1011EH;32;100;96,88;100;91;G4;1404;0;0
111;1011EJ;1011EJ;33;100;96,97;100;94;G4;1598;0;0
112;1011EK;1011EK;22;100;95,45;100;86;G4;3159;0;0
115;1011EL;1011EL;37;100;89,19;100;84;G4;1412;0;0
117;1011EM;1011EM;15;100;93,33;100;80;G4;2334;0;0
119;1011EN;1011EN;25;100;100;100;92;G4;2768;0;0
121;1011ER;1011ET;47;100;97,87;100;96;G4;1614;0;0
124;1011EV;1011EW;44;100;97,73;100;98;G4;1287;0;0
126;1011EX;1011EX;25;100;100;100;96;G4;1219;0;0
128;1011EZ;1011GA;31;100;100;100;94;G4;1245;0;0
131;1011GB;1011GD;60;100;100;100;97;G4;1315;0;0
134;1011GG;1011GG;19;100;100;100;100;G4;1172;0;0
136;1011GH;1011GH;20;100;100;100;100;G4;1191;0;0
138;1011GJ;1011GJ;16;100;100;100;100;G4;1817;0;0
140;1011GK;1011GL;78;100;98,72;100;99;G4;916;0;0
142;1011GM;1011GM;18;100;100;100;100;G4;1601;0;0
144;1011GN;1011GN;26;100;100;100;96;G4;1356;0;0
146;1011GP;1011GR;37;100;100;100;95;G4;1135;0;0
149;1011GS;1011GS;36;100;97,22;100;89;G4;1704;0;0
151;1011GT;1011GT;10;100;100;100;90;G4;833;0;0
153;1011GV;1011GV;15;100;93,33;100;87;G4;1285;0;0
155;1011GW;1011GX;22;100;100;100;77;G4;2281;0;0
158;1011GZ;1011GZ;34;100;100;100;100;G4;937;0;0
160;1011HA;1011HB;205;100;100;100;97;G4;1225;0;0
162;1011HC;1011HC;33;100;81,82;100;94;G4;989;0;0
164;1011HD;1011HD;19;100;100;100;89;G4;1319;0;0
166;1011HE;1011HE;17;100;100;100;94;G4;1485;0;0
168;1011HG;1011HG;26;100;100;100;92;G4;1140;0;0
170;1011HH;1011HH;20;100;100;100;100;G4;1368;0;0
172;1011HJ;1011HJ;13;100;100;100;69;G4;1639;0;0
174;1011HK;1011HK;10;100;100;100;90;G4;1992;0;0
176;1011HL;1011HL;20;100;90;100;100;G4;1227;0;0
178;1011HM;1011HP;24;100;95,83;100;83;G4;1870;0;0
180;1011HR;1011HR;42;100;97,62;100;88;G4;1649;0;0
182;1011HS;1011HS;38;100;97,37;100;84;G4;1653;0;0
184;1011HT;1011HT;20;100;100;100;80;G4;1937;0;0
186;1011HV;1011HV;20;100;100;100;85;G4;2013;0;0
188;1011HW;1011HW;23;100;100;100;91;G4;2123;0;0
190;1011HX;1011HX;11;100;100;100;91;G4;1636;0;0
192;1011HZ;1011HZ;37;100;100;100;81;G4;1657;0;2,7
194;1011JA;1011JA;18;100;94,44;100;72;G4;1658;0;0
196;1011JB;1011JB;36;100;97,22;100;89;G4;1273;0;0
198;1011JC;1011JH;87;100;97,7;100;92;G4;1596;0;0
201;1011JJ;1011JJ;10;100;100;100;80;G4;2688;0;0
203;1011JK;1011JK;11;100;81,82;100;91;G4;1072;0;0
205;1011JL;1011JL;26;100;100;100;96;G4;1467;0;0
207;1011JM;1011JM;13;100;84,62;100;85;G4;1424;0;0
209;1011JN;1011JN;16;100;100;100;81;G4;1984;0;0
211;1011JP;1011JP;11;100;100;100;91;G4;1786;0;0
213;1011JR;1011JR;12;100;100;100;100;G4;1928;0;0
215;1011JS;1011JT;19;100;100;100;79;G4;3928;0;0
217;1011JV;1011JV;17;100;94,12;100;76;G4;2432;0;0
219;1011JW;1011JX;20;100;100;100;65;G4;3720;0;0
222;1011JZ;1011JZ;14;100;100;100;86;G4;2239;0;0
224;1011KA;1011KA;30;100;100;100;97;G4;1896;0;0
226;1011KB;1011KB;21;100;100;100;81;G4;3370;0;0
228;1011KC;1011KC;24;100;100;100;88;G4;1969;0;0
230;1011KD;1011KD;14;100;71,43;100;79;G4;2512;0;0
232;1011KE;1011KH;23;100;100;100;70;G4;3454;0;0
234;1011KJ;1011KJ;32;100;96,88;100;94;G4;1431;0;0
236;1011KK;1011KK;26;100;100;100;96;G4;1430;0;0
238;1011KL;1011KM;11;100;100;100;73;G4;2624;0;0
240;1011KN;1011KN;20;100;100;100;95;G4;1455;0;0
242;1011KP;1011KP;25;100;76;100;68;G4;1641;0;0
244;1011KR;1011KR;18;100;83,33;100;67;G4;1627;0;0
246;1011KS;1011KS;13;100;100;100;100;G4;1942;0;0
248;1011KT;1011KT;26;100;100;100;96;G4;2313;0;0
250;1011KV;1011KW;85;100;98,82;100;95;G4;998;0;1,18
252;1011KX;1011KZ;31;100;100;100;87;G4;1828;0;0
254;1011LA;1011LA;11;100;90,91;100;64;G4;2127;0;0
256;1011LB;1011LB;26;100;100;100;100;G4;1277;0;0
258;1011LC;1011LC;12;100;100;100;92;G4;1978;0;0
260;1011LD;1011LD;40;100;100;100;95;G4;1584;0;0
262;1011LE;1011LE;38;100;100;100;97;G4;1500;0;0
264;1011LG;1011LH;23;100;100;100;100;G4;1309;0;0
267;1011LJ;1011LJ;15;100;100;100;93;G4;1002;0;0
269;1011LK;1011LL;30;100;100;100;87;G4;1565;0;0
271;1011LM;1011LM;115;100;100;100;95;G4;1400;0;0
273;1011LN;1011LP;15;100;100;100;93;G4;1109;0;0
275;1011LR;1011LR;14;100;100;100;86;G4;1011;0;0
277;1011LS;1011LS;13;100;100;100;92;G4;2088;0;0
279;1011LT;1011LT;13;100;92,31;100;100;G4;927;0;0
281;1011LV;1011LV;16;100;100;100;81;G4;1083;0;0
283;1011LW;1011LW;31;100;100;100;94;G4;980;0;0
285;1011LX;1011LZ;30;100;90;100;80;G4;1806;0;0
287;1011MA;1011MB;40;100;100;100;100;G4;902;0;0
289;1011MC;1011MX;45;100;100;100;96;G4;960;0;0
301;1011MZ;1011MZ;31;100;100;100;97;G4;912;0;0
303;1011NA;1011NA;28;100;50;100;57;G4;1490;0;0
305;1011NB;1011NB;16;100;100;100;94;G4;1264;0;0
307;1011NC;1011NC;92;100;100;100;98;G4;1016;0;0
309;1011ND;1011ND;23;100;100;100;96;G4;735;0;0
311;1011NE;1011NK;29;100;96,55;100;72;G4;4594;0;0
313;1011NM;1011NS;65;100;100;100;92;G4;1174;0;0
315;1011NV;1011NV;34;100;91,18;100;88;G4;1228;0;0
317;1011NX;1011PB;40;100;100;100;95;G4;1130;0;0
319;1011PC;1011PG;140;100;95,71;100;94;G4;1410;0;0
321;1011PL;1011PL;44;100;100;100;100;G4;1051;0;0
323;1011PM;1011PM;21;100;95,24;100;90;G4;2612;0;0
325;1011PT;1011PT;15;100;100;100;93;G4;1926;0;0
327;1011PV;1011PW;19;100;100;100;89;G4;1247;0;0
330;1011PX;1011RA;24;100;95,83;100;100;G4;1677;0;0
334;1011RB;1011RE;34;100;85,29;100;76;G4;2331;0;0
338;1011RG;1011RG;18;100;88,89;100;100;G4;890;0;0
340;1011RH;1011RH;23;100;100;100;100;G4;993;0;0
342;1011RJ;1011RK;19;100;100;100;74;G4;2031;0;0
345;1011RL;1011RL;24;100;100;100;79;G4;1563;0;0
347;1011RM;1011RM;12;100;83,33;100;83;G4;2490;0;0
349;1011RN;1011RN;15;100;93,33;100;53;G4;3558;0;0
351;1011RP;1011SB;75;100;100;100;68;G4;1853;0;0
354;1011SC;1011SC;12;100;100;100;83;G4;1946;0;0
356;1011SE;1011SP;48;100;100;100;83;G4;1719;0;0
359;1011SR;1011SR;18;100;94,44;100;100;G4;12;0;0
361;1011ST;1011ST;17;100;100;100;100;G4;13;0;0
363;1011SV;1011SV;17;100;94,12;100;100;G4;7;0;0
365;1011SW;1011SW;16;100;100;100;100;G4;100;0;0
367;1011SX;1011SX;17;100;100;100;100;G4;94;0;0
369;1011SZ;1011SZ;17;100;100;100;100;G4;31;0;0
371;1011TA;1011TB;54;100;100;100;93;G4;1788;0;0
373;1011TC;1011TC;39;100;89,74;100;85;G4;2061;0;0
375;1011TD;1011TD;11;100;100;100;82;G4;3313;0;0
378;1011TG;1011TG;23;100;100;100;83;G4;3313;0;0
380;1011TJ;1011TJ;24;100;95,83;100;88;G4;1452;0;0
382;1011TK;1011TL;25;100;100;100;92;G4;1456;0;0
384;1011TM;1011TM;15;100;93,33;100;87;G4;1457;0;0
386;1011TN;1011TP;19;100;73,68;100;95;G4;1290;0;0
389;1011TR;1011TR;18;100;100;100;100;G4;1537;0;0
391;1011TS;1011TS;17;100;76,47;100;88;G4;1159;0;0
393;1011TT;1011TT;22;100;100;100;86;G4;1666;0;0
395;1011TV;1011TV;69;100;100;100;90;G4;1517;0;0
397;1011TW;1011TW;19;100;84,21;100;79;G4;1863;0;0
399;1011TX;1011TX;30;100;100;100;97;G4;1151;0;0
401;1011TZ;1011TZ;78;100;100;100;95;G4;1192;0;0
403;1011VA;1011VA;13;100;100;100;100;G4;1343;0;0
405;1011VB;1011VB;11;100;72,73;100;100;G4;1238;0;0
407;1011VC;1011VK;53;100;96,23;100;96;G4;862;0;0
409;1011VL;1011VL;40;100;97,5;100;95;G4;2278;0;0
411;1011VM;1011VM;33;100;96,97;100;91;G4;2602;0;0
413;1011VP;1011VP;39;100;94,87;100;100;G4;1275;0;0
415;1011VR;1011VR;10;100;100;100;100;G4;607;0;0
417;1011VS;1011VS;21;100;100;100;100;G4;1165;0;0
418;1011VX;1011WB;34;100;97,06;100;91;G4;2985;0;0
421;1011WC;1011WC;44;100;100;100;98;G4;977;0;0
423;1011WD;1011WD;34;100;100;100;97;G4;1194;0;0
425;1011XA;1011XA;12;100;100;100;100;G4;1305;0;0
427;1012AA;1012AE;42;100;95,24;100;67;G4;4162;0;0
433;1012AG;1012AK;45;100;95,56;100;91;G4;1800;0;0
438;1012AL;1012AL;45;100;100;100;82;G4;2283;0;0
440;1012AM;1012AR;45;100;95,56;100;89;G4;1620;0;0
442;1012AS;1012AS;34;100;91,18;100;88;G4;1786;0;0
444;1012AT;1012AT;16;100;100;100;81;G4;1673;0;0
446;1012AV;1012AV;23;100;100;100;87;G4;7355;0;0
448;1012AW;1012AW;19;100;100;100;95;G4;2092;0;0
450;1012AX;1012AX;12;100;100;100;67;G4;2110;0;0
452;1012AZ;1012AZ;56;100;96,43;100;91;G4;1225;0;0
454;1012BA;1012BA;62;100;100;100;94;G4;2137;0;0
456;1012BB;1012BB;24;100;100;100;67;G4;5144;0;0
458;1012BC;1012BC;22;100;100;100;95;G4;1907;0;0
460;1012BD;1012BD;10;100;90;100;90;G4;1262;0;0
462;1012BE;1012BG;31;100;96,77;100;84;G4;2144;0;3,23
464;1012BH;1012BH;20;100;100;100;65;G4;3023;0;0
466;1012BJ;1012BJ;28;100;100;100;93;G4;1785;0;0
468;1012BK;1012BK;15;100;100;100;93;G4;1549;0;0
470;1012BL;1012BL;14;100;92,86;100;79;G4;2230;0;0
472;1012BM;1012BM;30;100;100;100;100;G4;1556;0;0
474;1012BN;1012BN;17;100;100;100;88;G4;1518;0;0
476;1012BP;1012BP;31;100;96,77;100;87;G4;2708;0;0
478;1012BR;1012BS;46;100;97,83;100;93;G4;1012;0;0
480;1012BT;1012BT;16;100;100;100;100;G4;671;0;0
482;1012BV;1012BV;36;100;97,22;100;89;G4;3346;0;0
484;1012BW;1012BW;39;100;97,44;100;95;G4;1408;0;2,56
486;1012BX;1012BX;28;100;100;100;89;G4;1601;0;0
488;1012BZ;1012BZ;28;100;100;100;96;G4;1652;0;0
490;1012CA;1012CA;15;100;100;100;100;G4;1320;0;0
492;1012CB;1012CB;34;100;97,06;100;88;G4;1423;0;0
494;1012CC;1012CD;35;100;100;100;77;G4;2053;0;0
496;1012CE;1012CE;20;100;95;100;75;G4;1597;0;0
498;1012CH;1012CJ;29;100;100;100;100;G4;1449;0;0
500;1012CK;1012CK;14;100;100;100;100;G4;1364;0;0
502;1012CL;1012CL;12;100;100;100;75;G4;1902;0;0
504;1012CM;1012CR;39;100;92,31;100;77;G4;5232;0;0
507;1012CS;1012CS;15;100;100;100;73;G4;1660;0;0
509;1012CT;1012CT;19;100;100;100;89;G4;1796;0;0
511;1012CV;1012CV;10;100;100;100;100;G4;1771;0;0
513;1012CW;1012CW;19;100;100;100;79;G4;2682;0;0
515;1012CX;1012CX;13;100;100;100;85;G4;2090;0;0
517;1012CZ;1012CZ;32;100;100;100;91;G4;1684;0;0
519;1012DA;1012DA;37;100;86,49;100;84;G4;2873;0;0
521;1012DB;1012DB;20;100;100;100;70;G4;3937;0;0
523;1012DC;1012DC;24;100;87,5;100;83;G4;3791;0;0
525;1012DD;1012DD;13;100;100;100;62;G4;4236;0;0
527;1012DE;1012DE;18;100;100;100;89;G4;1818;0;0
529;1012DG;1012DG;25;100;100;100;80;G4;1952;0;0
531;1012DH;1012DH;10;100;100;100;90;G4;1532;0;0
533;1012DJ;1012DJ;17;100;94,12;100;94;G4;1892;0;0
535;1012DK;1012DK;14;100;100;100;93;G4;1323;0;0
537;1012DL;1012DM;33;100;93,94;100;70;G4;1990;0;0
540;1012DN;1012DN;13;100;100;100;100;G4;2372;0;0
542;1012DP;1012DP;36;100;88,89;100;94;G4;2055;0;0
544;1012DR;1012DR;24;100;100;100;92;G4;2005;0;0
546;1012DS;1012DS;26;100;100;100;81;G4;2192;0;0
548;1012DT;1012DT;12;100;100;100;92;G4;4753;0;0
550;1012DV;1012DV;28;100;85,71;100;79;G4;1842;0;0
552;1012DW;1012DW;14;100;100;100;86;G4;3921;0;0
554;1012DX;1012DX;18;100;100;100;56;G4;2142;0;0
556;1012DZ;1012EA;16;100;100;100;81;G4;2636;0;0
558;1012EB;1012EB;13;100;100;100;92;G4;2660;0;0
560;1012EC;1012EC;14;100;92,86;100;86;G4;2308;0;0
562;1012ED;1012ED;18;100;100;100;78;G4;5193;0;0
564;1012EE;1012EH;47;100;82,98;100;77;G4;1791;0;0
567;1012EJ;1012EJ;29;100;96,55;100;83;G4;2813;0;0
569;1012EK;1012EK;16;100;100;100;75;G4;1746;0;0
571;1012EL;1012EL;16;100;100;100;50;G4;7297;0;0
573;1012EM;1012EM;21;100;100;100;86;G4;1893;0;0
575;1012EN;1012EN;14;100;100;100;71;G4;1618;0;0
577;1012EP;1012EP;13;100;100;100;77;G4;2182;0;0
579;1012ER;1012ER;10;100;100;100;90;G4;1882;0;0
581;1012ES;1012ES;29;100;100;100;86;G4;1754;0;0
583;1012ET;1012ET;14;100;100;100;79;G4;2592;0;0
585;1012EV;1012EW;38;100;100;100;89;G4;1490;0;0
588;1012EX;1012EX;17;100;100;100;82;G4;3233;0;0
590;1012EZ;1012EZ;15;100;93,33;100;40;G4;7498;0;0
592;1012GA;1012GA;11;100;90,91;100;82;G4;1902;0;0
594;1012GB;1012GB;13;100;100;100;69;G4;1749;0;0
596;1012GC;1012GD;47;100;95,74;100;79;G4;1524;0;0
599;1012GE;1012GE;29;100;100;100;72;G4;2976;0;0
601;1012GG;1012GH;84;100;71,43;100;68;G4;1874;0;0
604;1012GJ;1012GJ;34;100;100;100;91;G4;1662;0;0
606;1012GK;1012GK;20;100;95;100;75;G4;1680;0;0
608;1012GL;1012GL;36;100;100;100;86;G4;2794;0;0
610;1012GM;1012GM;24;100;91,67;100;83;G4;2529;0;0
612;1012GN;1012GP;31;100;100;100;87;G4;2089;0;0
614;1012GR;1012GR;44;100;100;100;91;G4;1190;0;0
616;1012GS;1012GS;29;100;82,76;100;55;G4;3211;0;0
618;1012GT;1012GT;30;100;100;100;73;G4;3083;0;0
620;1012GV;1012GW;18;100;88,89;100;89;G4;1951;0;0
622;1012GX;1012GZ;46;100;100;100;93;G4;2130;0;0
625;1012HA;1012HA;14;100;92,86;100;79;G4;1741;0;0
627;1012HB;1012HC;17;100;94,12;100;76;G4;3317;0;0
629;1012HD;1012HE;40;100;65;100;63;G4;1676;0;0
631;1012HG;1012HG;48;100;83,33;100;85;G4;2060;0;0
633;1012HH;1012HH;16;100;100;100;88;G4;1949;0;0
635;1012HJ;1012HJ;10;100;100;100;100;G4;1241;0;0
637;1012HK;1012HL;51;100;100;100;100;G4;1404;0;1,96
639;1012HM;1012HM;16;100;100;100;88;G4;2610;0;0
641;1012HP;1012HT;33;100;96,97;100;52;G4;5985;0;0
644;1012HV;1012HW;33;100;100;100;70;G4;2747;0;0
646;1012HX;1012HX;16;100;93,75;100;75;G4;3088;0;0
648;1012HZ;1012HZ;11;100;100;100;64;G4;6765;0;0
650;1012JA;1012JA;25;100;100;100;76;G4;4686;0;0
652;1012JB;1012JB;25;100;100;100;96;G4;1496;0;0
654;1012JC;1012JD;26;100;92,31;100;62;G4;7090;0;0
656;1012JE;1012JE;15;100;100;100;67;G4;4017;0;0
658;1012JG;1012JG;24;100;100;100;83;G4;1516;0;0
660;1012JH;1012JH;18;100;100;100;72;G4;3460;0;0
662;1012JJ;1012JL;15;100;100;100;73;G4;9381;0;0
664;1012JM;1012JM;41;100;85,37;100;66;G4;5199;0;0
666;1012JN;1012JN;18;100;88,89;100;83;G4;3450;0;0
668;1012JP;1012JP;20;100;100;100;60;G4;3293;0;0
670;1012JS;1012JV;26;100;96,15;100;54;G4;8832;0;0
673;1012JZ;1012KC;18;100;100;100;61;G4;4925;0;0
675;1012KD;1012KD;11;100;100;100;55;G4;10966;0;0
677;1012KE;1012KE;11;100;100;100;73;G4;3781;0;0
679;1012KL;1012KL;14;100;85,71;100;57;G4;8509;0;0
681;1012KM;1012KM;12;100;100;100;50;G4;3866;0;0
683;1012KN;1012KR;18;100;100;100;61;G4;4787;0;0
687;1012KS;1012KS;12;100;83,33;100;58;G4;4325;0;0
689;1012KT;1012KT;16;100;100;100;81;G4;2855;0;0
691;1012KV;1012KV;28;100;82,14;100;86;G4;2259;0;0
693;1012KW;1012KW;16;100;93,75;100;56;G4;8227;0;0
695;1012KX;1012LB;29;100;96,55;100;66;G4;5722;0;0
699;1012LC;1012LC;17;100;100;100;94;G4;1236;0;0
701;1012LD;1012LG;26;100;88,46;100;65;G4;5431;0;0
704;1012LH;1012LJ;19;100;89,47;100;58;G4;5084;0;0
707;1012LK;1012LK;22;100;95,45;100;41;G4;9454;0;0
709;1012LL;1012LL;16;100;93,75;100;38;G6;15113;0;0
711;1012LM;1012LP;24;100;91,67;100;33;G4;8998;0;0
714;1012LR;1012LR;18;100;100;100;78;G4;1730;0;0
716;1012LS;1012LX;44;100;100;100;93;G4;2030;0;0
719;1012LZ;1012LZ;33;100;100;100;79;G4;2602;0;0
721;1012MA;1012MA;21;100;100;100;62;G4;2348;0;0
723;1012MB;1012MB;16;100;93,75;100;69;G4;4293;0;0
725;1012MC;1012MC;28;100;96,43;100;79;G4;2452;0;0
727;1012MD;1012MD;20;100;100;100;55;G4;4472;0;0
729;1012ME;1012ME;10;100;100;100;70;G4;4043;0;0
731;1012MG;1012MH;16;100;100;100;75;G6;4131;0;0
733;1012MJ;1012MK;15;100;100;100;87;G4;2317;0;0
735;1012ML;1012ML;32;100;96,88;100;78;G4;2284;0;0
737;1012MN;1012MN;13;100;100;100;92;G4;1852;0;0
739;1012MP;1012MR;32;100;96,88;100;66;G4;4810;0;0
741;1012MS;1012MS;22;100;100;100;55;G4;3208;0;0
743;1012MT;1012NB;81;100;98,77;100;83;G4;3295;0;1,23
745;1012NC;1012NC;49;100;93,88;100;92;G4;1456;0;0
747;1012ND;1012NE;44;100;93,18;100;86;G4;1528;0;0
749;1012NG;1012NG;68;100;100;100;97;G4;896;0;0
751;1012NH;1012NH;50;100;98;100;94;G4;1323;0;0
753;1012NJ;1012NJ;36;100;88,89;100;86;G4;1250;0;0
755;1012NK;1012NK;39;100;94,87;100;90;G4;1503;0;0
757;1012NL;1012NL;22;100;100;100;91;G4;1043;0;0
759;1012NM;1012NM;25;100;92;100;80;G4;2861;0;0
761;1012NN;1012NZ;38;100;92,11;100;42;G4;5951;0;0
767;1012PA;1012PA;14;100;100;100;36;G4;8413;0;0
769;1012PB;1012PB;16;100;100;100;88;G4;1142;0;0
771;1012PC;1012PD;15;100;100;100;47;G6;4152;0;0
773;1012PE;1012PL;41;100;97,56;100;46;G4;4130;0;0
775;1012PM;1012PM;15;100;100;100;67;G4;2426;0;0
777;1012PN;1012PN;10;100;90;100;70;G4;2619;0;0
779;1012PP;1012PS;23;100;100;100;78;G4;2527;0;0
781;1012PT;1012PT;18;100;88,89;100;56;G4;3820;0;0
783;1012PV;1012PV;47;100;97,87;100;79;G4;2821;0;0
785;1012PW;1012PZ;23;100;78,26;100;61;G4;3902;0;0
788;1012RA;1012RA;12;100;100;100;92;G4;1750;0;0
790;1012RB;1012RB;15;100;100;100;80;G4;5569;0;0
792;1012RC;1012RD;28;100;100;100;82;G4;3294;0;0
794;1012RE;1012RE;14;100;100;100;71;G4;2532;0;0
796;1012RG;1012RG;12;100;100;100;83;G4;2463;0;0
798;1012RH;1012RK;36;100;100;100;72;G4;2743;0;0
801;1012RL;1012RM;27;100;92,59;100;67;G4;4151;0;0
803;1012RN;1012RN;10;100;80;100;50;G4;3135;0;0
805;1012RP;1012RP;17;100;100;100;88;G4;1569;0;0
807;1012RR;1012RR;23;100;100;100;87;G4;1951;0;0
809;1012RS;1012RS;32;100;96,88;100;94;G4;1716;0;0
811;1012RT;1012RT;25;100;100;100;72;G4;5591;0;0
813;1012RV;1012RV;31;100;100;100;84;G4;3081;0;0
815;1012RW;1012RW;19;100;100;100;84;G4;3475;0;0
817;1012RX;1012RX;14;100;92,86;100;86;G4;1212;0;0
819;1012RZ;1012RZ;19;100;100;100;58;G4;6812;0;0
821;1012SB;1012SB;13;100;100;100;77;G4;2093;0;0
823;1012SC;1012SC;22;100;95,45;100;91;G4;1892;0;0
825;1012SE;1012SE;24;100;100;100;71;G4;2799;0;0
827;1012SG;1012SH;26;100;100;100;62;G4;6803;0;0
829;1012SJ;1012SJ;14;100;100;100;50;G4;3592;0;0
831;1012SK;1012SM;22;100;90,91;100;77;G4;2074;0;0
833;1012SN;1012SN;23;100;95,65;100;83;G4;1934;0;0
835;1012SP;1012SP;22;100;100;100;82;G4;3630;0;0
837;1012SR;1012SR;13;100;92,31;100;85;G4;1779;0;0
839;1012ST;1012ST;17;100;100;100;76;G4;1876;0;0
841;1012SV;1012SV;14;100;92,86;100;64;G4;2326;0;0
843;1012SW;1012SW;14;100;85,71;100;64;G4;4357;0;0
845;1012SZ;1012TA;65;100;90,77;100;82;G4;1860;0;0
848;1012TB;1012TB;11;100;90,91;100;100;G4;1458;0;0
850;1012TC;1012TC;15;100;86,67;100;80;G4;1728;0;0
852;1012TD;1012TD;19;100;100;100;89;G4;2794;0;0
854;1012TE;1012TE;12;100;100;100;67;G4;2034;0;0
856;1012TG;1012TH;11;100;100;100;55;G4;2862;0;0
858;1012TJ;1012TK;22;100;90,91;100;64;G4;1848;0;0
860;1012TL;1012TM;21;100;95,24;100;38;G4;7872;0;0
863;1012TN;1012TN;16;100;81,25;100;75;G4;2809;0;0
865;1012TP;1012TR;15;100;86,67;100;47;G4;5696;0;0
868;1012TS;1012TS;28;100;96,43;100;71;G4;3493;0;0
870;1012TT;1012TT;17;100;100;100;100;G4;1592;0;0
872;1012TV;1012TV;27;100;100;100;89;G4;2854;0;0
874;1012TW;1012TW;37;100;97,3;100;92;G4;1197;0;0
876;1012TX;1012TZ;22;100;100;100;82;G4;2237;0;0
879;1012VA;1012VC;57;100;77,19;100;81;G4;3224;0;0
882;1012VD;1012VD;18;100;100;100;72;G4;2712;0;0
884;1012VE;1012VE;14;100;100;100;57;G4;3374;0;0
886;1012VG;1012VG;48;100;87,5;100;90;G4;1991;0;0
888;1012VH;1012VH;38;100;97,37;100;87;G4;1978;0;0
890;1012VJ;1012VJ;10;100;100;100;70;G4;2603;0;0
892;1012VK;1012VK;20;100;90;100;95;G4;2002;0;0
894;1012VL;1012VM;35;100;94,29;100;89;G4;1120;0;0
896;1012VN;1012VN;16;100;93,75;100;81;G4;1964;0;0
898;1012VP;1012VP;28;100;92,86;100;79;G4;2511;0;0
900;1012VR;1012VR;30;100;96,67;100;90;G4;1478;0;0
902;1012VS;1012VS;10;100;100;100;80;G4;2388;0;0
904;1012VT;1012VT;14;100;92,86;100;79;G4;2378;0;0
906;1012VV;1012VV;21;100;100;100;90;G4;1145;0;0
908;1012VW;1012VW;30;100;100;100;90;G4;1412;0;0
910;1012VX;1012VX;35;100;97,14;100;80;G4;2988;0;0
912;1012VZ;1012WG;57;100;96,49;100;84;G4;1973;0;0
