"240,20081013,  156"
"240,20081014,  145"
"240,20081015,  140"
"240,20081016,  111"
"240,20081017,   90"
"240,20081018,  109"
"240,20081019,  116"
"240,20081020,  119"
"240,20081021,   99"
"240,20081022,   87"
"240,20081023,   98"
"240,20081024,   91"
"240,20081025,   88"
"240,20081026,  120"
"240,20081027,   82"
"240,20081028,   50"
"240,20081029,   31"
"240,20081030,   35"
"240,20081031,   50"
"240,20081101,   66"
"240,20081102,   86"
"240,20081103,   81"
"240,20081104,   80"
"240,20081105,   92"
"240,20081106,   99"
"240,20081107,   91"
"240,20081108,   91"
"240,20081109,  102"
"240,20081110,  122"
"240,20081111,   94"
"240,20081112,   81"
"240,20081113,   80"
"240,20081114,  108"
"240,20081115,  119"
"240,20081116,   85"
"240,20081117,   71"
"240,20081118,   79"
"240,20081119,   99"
"240,20081120,  100"
"240,20081121,   56"
"240,20081122,   21"
"240,20081123,   14"
"240,20081124,   16"
"240,20081125,   38"
"240,20081126,   62"
"240,20081127,   70"
"240,20081128,   39"
"240,20081129,   25"
"240,20081130,   15"
"240,20081201,   40"
"240,20081202,   34"
"240,20081203,   24"
"240,20081204,   27"
"240,20081205,   46"
"240,20081206,   58"
"240,20081207,   34"
"240,20081208,   24"
"240,20081209,   24"
"240,20081210,   23"
"240,20081211,   33"
"240,20081212,   18"
"240,20081213,   -3"
"240,20081214,   24"
"240,20081215,   23"
"240,20081216,    1"
"240,20081217,   25"
"240,20081218,   50"
"240,20081219,   61"
"240,20081220,   84"
"240,20081221,   91"
"240,20081222,   74"
"240,20081223,   53"
"240,20081224,   65"
"240,20081225,   41"
"240,20081226,   -5"
"240,20081227,  -17"
"240,20081228,  -18"
"240,20081229,  -35"
"240,20081230,  -41"
"240,20081231,  -32"
"240,20090101,    5"
"240,20090102,   -2"
"240,20090103,   -9"
"240,20090104,   31"
"240,20090105,   -8"
"240,20090106,  -43"
"240,20090107,    2"
"240,20090108,  -39"
"240,20090109,  -53"
"240,20090110,  -52"
"240,20090111,   -8"
"240,20090112,   43"
"240,20090113,   45"
"240,20090114,   42"
"240,20090115,   29"
"240,20090116,   18"
"240,20090117,   46"
"240,20090118,   55"
"240,20090119,   44"
"240,20090120,   38"
"240,20090121,   34"
"240,20090122,   45"
"240,20090123,   52"
"240,20090124,   40"
"240,20090125,   25"
"240,20090126,   14"
"240,20090127,   -4"
"240,20090128,  -14"
"240,20090129,   -5"
"240,20090130,    3"
"240,20090131,    3"
"240,20090201,  -11"
"240,20090202,   12"
"240,20090203,   20"
"240,20090204,    4"
"240,20090205,   30"
"240,20090206,   42"
"240,20090207,   28"
"240,20090208,   11"
"240,20090209,   28"
"240,20090210,   36"
"240,20090211,   22"
"240,20090212,   14"
"240,20090213,   20"
"240,20090214,   -7"
"240,20090215,   23"
"240,20090216,   60"
"240,20090217,   41"
"240,20090218,   -1"
"240,20090219,   25"
"240,20090220,   50"
"240,20090221,   54"
"240,20090222,   64"
"240,20090223,   58"
"240,20090224,   43"
"240,20090225,   54"
"240,20090226,   66"
"240,20090227,   73"
"240,20090228,   73"
"240,20090301,   66"
"240,20090302,   50"
"240,20090303,   63"
"240,20090304,   56"
"240,20090305,   46"
"240,20090306,   47"
"240,20090307,   53"
"240,20090308,   73"
"240,20090309,   63"
"240,20090310,   58"
"240,20090311,   65"
"240,20090312,   79"
"240,20090313,   75"
"240,20090314,   85"
"240,20090315,   78"
"240,20090316,   80"
"240,20090317,   67"
"240,20090318,   55"
"240,20090319,   68"
"240,20090320,   51"
"240,20090321,   49"
"240,20090322,   81"
"240,20090323,   68"
"240,20090324,   53"
"240,20090325,   62"
"240,20090326,   74"
"240,20090327,   67"
"240,20090328,   62"
"240,20090329,   60"
"240,20090330,   57"
"240,20090331,   77"
"240,20090401,   94"
"240,20090402,  115"
"240,20090403,  122"
"240,20090404,   90"
"240,20090405,   91"
"240,20090406,  125"
"240,20090407,  105"
"240,20090408,   86"
"240,20090409,  106"
"240,20090410,  170"
"240,20090411,  158"
"240,20090412,  135"
"240,20090413,   97"
"240,20090414,  124"
"240,20090415,  168"
"240,20090416,  141"
"240,20090417,  119"
"240,20090418,  119"
"240,20090419,  125"
"240,20090420,  133"
"240,20090421,  109"
"240,20090422,   95"
"240,20090423,   93"
"240,20090424,  132"
"240,20090425,  137"
"240,20090426,  122"
"240,20090427,  118"
"240,20090428,   96"
"240,20090429,  111"
"240,20090430,  131"
"240,20090501,  138"
"240,20090502,  122"
"240,20090503,   97"
"240,20090504,  101"
"240,20090505,  119"
"240,20090506,  127"
"240,20090507,  128"
"240,20090508,  119"
"240,20090509,  118"
"240,20090510,  137"
"240,20090511,  114"
"240,20090512,  134"
"240,20090513,  158"
"240,20090514,  153"
"240,20090515,  133"
"240,20090516,  124"
"240,20090517,  125"
"240,20090518,  136"
"240,20090519,  135"
"240,20090520,  141"
"240,20090521,  139"
"240,20090522,  135"
"240,20090523,  163"
"240,20090524,  154"
"240,20090525,  176"
"240,20090526,  133"
"240,20090527,  123"
"240,20090528,  149"
"240,20090529,  153"
"240,20090530,  167"
"240,20090531,  187"
"240,20090601,  187"
"240,20090602,  158"
"240,20090603,  124"
"240,20090604,  103"
"240,20090605,  102"
"240,20090606,  126"
"240,20090607,  118"
"240,20090608,  140"
"240,20090609,  150"
"240,20090610,  141"
"240,20090611,  129"
"240,20090612,  131"
"240,20090613,  156"
"240,20090614,  170"
"240,20090615,  159"
"240,20090616,  145"
"240,20090617,  176"
"240,20090618,  166"
"240,20090619,  153"
"240,20090620,  144"
"240,20090621,  138"
"240,20090622,  143"
"240,20090623,  164"
"240,20090624,  181"
"240,20090625,  204"
"240,20090626,  201"
"240,20090627,  196"
"240,20090628,  190"
"240,20090629,  196"
"240,20090630,  199"
"240,20090701,  212"
"240,20090702,  235"
"240,20090703,  215"
"240,20090704,  200"
"240,20090705,  205"
"240,20090706,  186"
"240,20090707,  167"
"240,20090708,  157"
"240,20090709,  157"
"240,20090710,  149"
"240,20090711,  165"
"240,20090712,  172"
"240,20090713,  185"
"240,20090714,  193"
"240,20090715,  189"
"240,20090716,  200"
"240,20090717,  190"
"240,20090718,  163"
"240,20090719,  171"
"240,20090720,  171"
"240,20090721,  195"
"240,20090722,  191"
"240,20090723,  174"
"240,20090724,  165"
"240,20090725,  171"
"240,20090726,  188"
"240,20090727,  182"
"240,20090728,  179"
"240,20090729,  192"
"240,20090730,  161"
"240,20090731,  168"
"240,20090801,  201"
"240,20090802,  171"
"240,20090803,  167"
"240,20090804,  196"
"240,20090805,  217"
"240,20090806,  232"
"240,20090807,  213"
"240,20090808,  184"
"240,20090809,  171"
"240,20090810,  181"
"240,20090811,  188"
"240,20090812,  180"
"240,20090813,  170"
"240,20090814,  177"
"240,20090815,  205"
"240,20090816,  192"
"240,20090817,  184"
"240,20090818,  198"
"240,20090819,  219"
"240,20090820,  231"
"240,20090821,  177"
"240,20090822,  167"
"240,20090823,  198"
"240,20090824,  207"
"240,20090825,  175"
"240,20090826,  186"
"240,20090827,  191"
"240,20090828,  161"
"240,20090829,  155"
"240,20090830,  161"
"240,20090831,  194"
"240,20090901,  181"
"240,20090902,  165"
"240,20090903,  155"
"240,20090904,  150"
"240,20090905,  152"
"240,20090906,  156"
"240,20090907,  168"
"240,20090908,  198"
"240,20090909,  173"
"240,20090910,  159"
"240,20090911,  150"
"240,20090912,  151"
"240,20090913,  148"
"240,20090914,  157"
"240,20090915,  157"
"240,20090916,  159"
"240,20090917,  139"
"240,20090918,  145"
"240,20090919,  176"
"240,20090920,  154"
"240,20090921,  142"
"240,20090922,  159"
"240,20090923,  168"
"240,20090924,  137"
"240,20090925,  129"
"240,20090926,  130"
"240,20090927,  129"
"240,20090928,  153"
"240,20090929,  156"
"240,20090930,  150"
"240,20091001,  134"
"240,20091002,  122"
"240,20091003,  145"
"240,20091004,  118"
"240,20091005,  114"
"240,20091006,  150"
"240,20091007,  151"
"240,20091008,  114"
"240,20091009,  100"
"240,20091010,  127"
"240,20091011,  125"
"240,20091012,  113"
"240,20091013,   96"
"240,20091014,   55"
"240,20091015,   77"
"240,20091016,  110"
"240,20091017,   88"
"240,20091018,   79"
"240,20091019,   87"
"240,20091020,   80"
"240,20091021,  107"
"240,20091022,   88"
"240,20091023,  101"
"240,20091024,  110"
"240,20091025,  134"
"240,20091026,  126"
"240,20091027,  127"
"240,20091028,  119"
"240,20091029,  134"
"240,20091030,  109"
"240,20091031,  107"
"240,20091101,  134"
"240,20091102,   93"
"240,20091103,   72"
"240,20091104,   79"
"240,20091105,   83"
"240,20091106,   88"
"240,20091107,   74"
"240,20091108,   49"
"240,20091109,   70"
"240,20091110,   79"
"240,20091111,   79"
"240,20091112,   83"
"240,20091113,  135"
"240,20091114,  129"
"240,20091115,   95"
"240,20091116,  104"
"240,20091117,  105"
"240,20091118,  116"
"240,20091119,  102"
"240,20091120,  118"
"240,20091121,  124"
"240,20091122,  110"
"240,20091123,  106"
"240,20091124,  119"
"240,20091125,  108"
"240,20091126,   81"
"240,20091127,   72"
"240,20091128,   73"
"240,20091129,   85"
"240,20091130,   52"
"240,20091201,   54"
"240,20091202,   45"
"240,20091203,   81"
"240,20091204,   58"
"240,20091205,   73"
"240,20091206,   98"
"240,20091207,   73"
"240,20091208,   66"
"240,20091209,   76"
"240,20091210,   96"
"240,20091211,   73"
"240,20091212,   45"
"240,20091213,   15"
"240,20091214,  -25"
"240,20091215,  -26"
"240,20091216,   -5"
"240,20091217,   -2"
"240,20091218,  -20"
"240,20091219,  -60"
"240,20091220,   -6"
"240,20091221,  -17"
"240,20091222,    3"
"240,20091223,   -1"
"240,20091224,    0"
"240,20091225,   26"
"240,20091226,   37"
"240,20091227,   44"
"240,20091228,   33"
"240,20091229,    5"
"240,20091230,    3"
"240,20091231,    4"
"240,20100101,  -16"
"240,20100102,   -6"
"240,20100103,  -34"
"240,20100104,  -15"
"240,20100105,   -2"
"240,20100106,  -28"
"240,20100107,  -48"
"240,20100108,  -57"
"240,20100109,  -18"
"240,20100110,   -1"
"240,20100111,   -2"
"240,20100112,  -15"
"240,20100113,  -33"
"240,20100114,    3"
"240,20100115,   13"
"240,20100116,   11"
"240,20100117,   43"
"240,20100118,   37"
"240,20100119,   39"
"240,20100120,   22"
"240,20100121,   25"
"240,20100122,   24"
"240,20100123,   14"
"240,20100124,   -2"
"240,20100125,  -29"
"240,20100126,  -64"
"240,20100127,   -9"
"240,20100128,   35"
"240,20100129,   24"
"240,20100130,    3"
"240,20100131,   17"
"240,20100201,    5"
"240,20100202,   30"
"240,20100203,   23"
"240,20100204,   60"
"240,20100205,   42"
"240,20100206,   25"
"240,20100207,    9"
"240,20100208,  -33"
"240,20100209,  -28"
"240,20100210,  -24"
"240,20100211,  -19"
"240,20100212,  -21"
"240,20100213,  -12"
"240,20100214,  -24"
"240,20100215,  -32"
"240,20100216,   -6"
"240,20100217,   -3"
"240,20100218,   27"
"240,20100219,   31"
"240,20100220,   14"
"240,20100221,    4"
"240,20100222,   30"
"240,20100223,   15"
"240,20100224,   59"
"240,20100225,   76"
"240,20100226,   69"
"240,20100227,   63"
"240,20100228,   58"
"240,20100301,   39"
"240,20100302,   25"
"240,20100303,   21"
"240,20100304,   17"
"240,20100305,   23"
"240,20100306,    8"
"240,20100307,   -8"
"240,20100308,   12"
"240,20100309,    8"
"240,20100310,    7"
"240,20100311,   30"
"240,20100312,   43"
"240,20100313,   50"
"240,20100314,   61"
"240,20100315,   60"
"240,20100316,   58"
"240,20100317,   72"
"240,20100318,  104"
"240,20100319,  112"
"240,20100320,  129"
"240,20100321,   81"
"240,20100322,   75"
"240,20100323,   92"
"240,20100324,  128"
"240,20100325,  142"
"240,20100326,  104"
"240,20100327,   91"
"240,20100328,   80"
"240,20100329,   99"
"240,20100330,   98"
"240,20100331,   64"
"240,20100401,   56"
"240,20100402,   77"
"240,20100403,   71"
"240,20100404,   67"
"240,20100405,   70"
"240,20100406,  111"
"240,20100407,  128"
"240,20100408,   86"
"240,20100409,   94"
"240,20100410,   75"
"240,20100411,   71"
"240,20100412,   96"
"240,20100413,   96"
"240,20100414,  100"
"240,20100415,   90"
"240,20100416,   79"
"240,20100417,   75"
"240,20100418,   98"
"240,20100419,   89"
"240,20100420,   81"
"240,20100421,   63"
"240,20100422,   70"
"240,20100423,   83"
"240,20100424,  125"
"240,20100425,  133"
"240,20100426,  116"
"240,20100427,  128"
"240,20100428,  160"
"240,20100429,  168"
"240,20100430,  117"
"240,20100501,  105"
"240,20100502,   77"
"240,20100503,   66"
"240,20100504,   73"
"240,20100505,   83"
"240,20100506,   90"
"240,20100507,   80"
"240,20100508,   88"
"240,20100509,   85"
"240,20100510,   69"
"240,20100511,   77"
"240,20100512,   65"
"240,20100513,   72"
"240,20100514,   80"
"240,20100515,   94"
"240,20100516,  115"
"240,20100517,  112"
"240,20100518,   98"
"240,20100519,  111"
"240,20100520,  134"
"240,20100521,  134"
"240,20100522,  142"
"240,20100523,  162"
"240,20100524,  156"
"240,20100525,  125"
"240,20100526,  107"
"240,20100527,  107"
"240,20100528,  113"
"240,20100529,  142"
"240,20100530,  120"
"240,20100531,  126"
"240,20100601,  121"
"240,20100602,  151"
"240,20100603,  158"
"240,20100604,  165"
"240,20100605,  189"
"240,20100606,  180"
"240,20100607,  141"
"240,20100608,  164"
"240,20100609,  173"
"240,20100610,  179"
"240,20100611,  153"
"240,20100612,  134"
"240,20100613,  139"
"240,20100614,  160"
"240,20100615,  133"
"240,20100616,  154"
"240,20100617,  162"
"240,20100618,  131"
"240,20100619,  116"
"240,20100620,  113"
"240,20100621,  134"
"240,20100622,  148"
"240,20100623,  181"
"240,20100624,  187"
"240,20100625,  188"
"240,20100626,  193"
"240,20100627,  216"
"240,20100628,  211"
"240,20100629,  189"
"240,20100630,  196"
"240,20100701,  213"
"240,20100702,  257"
"240,20100703,  203"
"240,20100704,  192"
"240,20100705,  181"
"240,20100706,  161"
"240,20100707,  189"
"240,20100708,  213"
"240,20100709,  248"
"240,20100710,  244"
"240,20100711,  226"
"240,20100712,  201"
"240,20100713,  200"
"240,20100714,  211"
"240,20100715,  183"
"240,20100716,  185"
"240,20100717,  170"
"240,20100718,  178"
"240,20100719,  206"
"240,20100720,  237"
"240,20100721,  212"
"240,20100722,  180"
"240,20100723,  174"
"240,20100724,  162"
"240,20100725,  171"
"240,20100726,  166"
"240,20100727,  180"
"240,20100728,  180"
"240,20100729,  165"
"240,20100730,  179"
"240,20100731,  181"
"240,20100801,  183"
"240,20100802,  173"
"240,20100803,  176"
"240,20100804,  166"
"240,20100805,  155"
"240,20100806,  170"
"240,20100807,  172"
"240,20100808,  171"
"240,20100809,  183"
"240,20100810,  174"
"240,20100811,  170"
"240,20100812,  150"
"240,20100813,  155"
"240,20100814,  185"
"240,20100815,  178"
"240,20100816,  196"
"240,20100817,  166"
"240,20100818,  172"
"240,20100819,  175"
"240,20100820,  208"
"240,20100821,  208"
"240,20100822,  197"
"240,20100823,  188"
"240,20100824,  168"
"240,20100825,  165"
"240,20100826,  167"
"240,20100827,  147"
"240,20100828,  141"
"240,20100829,  135"
"240,20100830,  148"
"240,20100831,  132"
"240,20100901,  134"
"240,20100902,  136"
"240,20100903,  138"
"240,20100904,  141"
"240,20100905,  140"
"240,20100906,  154"
"240,20100907,  126"
"240,20100908,  151"
"240,20100909,  162"
"240,20100910,  158"
"240,20100911,  180"
"240,20100912,  153"
"240,20100913,  152"
"240,20100914,  163"
"240,20100915,  138"
"240,20100916,  126"
"240,20100917,  114"
"240,20100918,  120"
"240,20100919,  139"
"240,20100920,  157"
"240,20100921,  147"
"240,20100922,  161"
"240,20100923,  161"
"240,20100924,  148"
"240,20100925,  109"
"240,20100926,   94"
"240,20100927,  115"
"240,20100928,  129"
"240,20100929,  104"
"240,20100930,  108"
"240,20101001,  124"
"240,20101002,  158"
"240,20101003,  183"
"240,20101004,  178"
"240,20101005,  164"
"240,20101006,  156"
"240,20101007,  141"
"240,20101008,  150"
"240,20101009,  137"
"240,20101010,  117"
"240,20101011,  109"
"240,20101012,  101"
"240,20101013,  105"
"240,20101014,  108"
"240,20101015,  102"
"240,20101016,   78"
"240,20101017,   58"
"240,20101018,   81"
"240,20101019,   94"
"240,20101020,   66"
"240,20101021,   90"
"240,20101022,  105"
"240,20101023,   77"
"240,20101024,   82"
"240,20101025,   65"
"240,20101026,   72"
"240,20101027,   94"
"240,20101028,  117"
"240,20101029,  104"
"240,20101030,  112"
"240,20101031,   91"
"240,20101101,   87"
"240,20101102,  111"
"240,20101103,  128"
"240,20101104,  149"
"240,20101105,  133"
"240,20101106,   94"
"240,20101107,   62"
"240,20101108,   52"
"240,20101109,   48"
"240,20101110,   57"
"240,20101111,   70"
"240,20101112,  114"
"240,20101113,  101"
"240,20101114,  108"
"240,20101115,   55"
"240,20101116,   42"
"240,20101117,   42"
"240,20101118,   50"
"240,20101119,   64"
"240,20101120,   60"
"240,20101121,   59"
"240,20101122,   50"
"240,20101123,   40"
"240,20101124,   29"
"240,20101125,   22"
"240,20101126,   -2"
"240,20101127,    0"
"240,20101128,  -19"
"240,20101129,  -14"
"240,20101130,  -16"
"240,20101201,  -58"
"240,20101202,  -65"
"240,20101203,  -49"
"240,20101204,  -17"
"240,20101205,   26"
"240,20101206,   -1"
"240,20101207,  -21"
"240,20101208,  -17"
"240,20101209,   34"
"240,20101210,   44"
"240,20101211,   74"
"240,20101212,   34"
"240,20101213,   -9"
"240,20101214,  -25"
"240,20101215,   17"
"240,20101216,   18"
"240,20101217,  -18"
"240,20101218,  -38"
"240,20101219,  -50"
"240,20101220,  -74"
"240,20101221,  -40"
"240,20101222,  -19"
"240,20101223,   -1"
"240,20101224,   -6"
"240,20101225,  -16"
"240,20101226,    6"
"240,20101227,   -1"
"240,20101228,    8"
"240,20101229,    9"
"240,20101230,    0"
"240,20101231,   38"
"240,20110101,   41"
"240,20110102,   18"
"240,20110103,    2"
"240,20110104,   12"
"240,20110105,    4"
"240,20110106,   45"
"240,20110107,   45"
"240,20110108,   79"
"240,20110109,   29"
"240,20110110,   10"
"240,20110111,   32"
"240,20110112,   52"
"240,20110113,   94"
"240,20110114,   95"
"240,20110115,   86"
"240,20110116,   96"
"240,20110117,   78"
"240,20110118,   39"
"240,20110119,   36"
"240,20110120,   24"
"240,20110121,    9"
"240,20110122,   48"
"240,20110123,   57"
"240,20110124,   57"
"240,20110125,   45"
"240,20110126,   19"
"240,20110127,    1"
"240,20110128,  -17"
"240,20110129,  -19"
"240,20110130,   -2"
"240,20110131,   -3"
"240,20110201,    7"
"240,20110202,   44"
"240,20110203,   59"
"240,20110204,   94"
"240,20110205,  104"
"240,20110206,  100"
"240,20110207,   81"
"240,20110208,   41"
"240,20110209,   33"
"240,20110210,   70"
"240,20110211,   67"
"240,20110212,   51"
"240,20110213,   53"
"240,20110214,   60"
"240,20110215,   57"
"240,20110216,   62"
"240,20110217,   40"
"240,20110218,   11"
"240,20110219,   21"
"240,20110220,    3"
"240,20110221,  -17"
"240,20110222,  -17"
"240,20110223,    3"
"240,20110224,   51"
"240,20110225,   76"
"240,20110226,   75"
"240,20110227,   47"
"240,20110228,   28"
"240,20110301,   25"
"240,20110302,   19"
"240,20110303,    7"
"240,20110304,    0"
"240,20110305,   29"
"240,20110306,   34"
"240,20110307,   26"
"240,20110308,   31"
"240,20110309,   61"
"240,20110310,   77"
"240,20110311,   65"
"240,20110312,   85"
"240,20110313,  106"
"240,20110314,  103"
"240,20110315,  108"
"240,20110316,   71"
"240,20110317,   54"
"240,20110318,   63"
"240,20110319,   47"
"240,20110320,   48"
"240,20110321,   64"
"240,20110322,   79"
"240,20110323,   81"
"240,20110324,   94"
"240,20110325,   93"
"240,20110326,   53"
"240,20110327,   55"
"240,20110328,   49"
"240,20110329,   67"
"240,20110330,   93"
"240,20110331,  108"
"240,20110401,  118"
"240,20110402,  147"
"240,20110403,  107"
"240,20110404,   97"
"240,20110405,   98"
"240,20110406,  134"
"240,20110407,  108"
"240,20110408,   92"
"240,20110409,  100"
"240,20110410,  112"
"240,20110411,  122"
"240,20110412,   79"
"240,20110413,   84"
"240,20110414,   90"
"240,20110415,  101"
"240,20110416,  104"
"240,20110417,  118"
"240,20110418,  136"
"240,20110419,  161"
"240,20110420,  173"
"240,20110421,  175"
"240,20110422,  194"
"240,20110423,  187"
"240,20110424,  179"
"240,20110425,  168"
"240,20110426,  144"
"240,20110427,  119"
"240,20110428,  143"
"240,20110429,  167"
"240,20110430,  151"
"240,20110501,  132"
"240,20110502,  107"
"240,20110503,   86"
"240,20110504,   85"
"240,20110505,  111"
"240,20110506,  159"
"240,20110507,  206"
"240,20110508,  203"
"240,20110509,  156"
"240,20110510,  160"
"240,20110511,  142"
"240,20110512,  133"
"240,20110513,  135"
"240,20110514,  120"
"240,20110515,  115"
"240,20110516,  133"
"240,20110517,  136"
"240,20110518,  142"
"240,20110519,  130"
"240,20110520,  136"
"240,20110521,  158"
"240,20110522,  147"
"240,20110523,  157"
"240,20110524,  134"
"240,20110525,  157"
"240,20110526,  145"
"240,20110527,  122"
"240,20110528,  130"
"240,20110529,  156"
"240,20110530,  183"
"240,20110531,  129"
"240,20110601,  136"
"240,20110602,  164"
"240,20110603,  184"
"240,20110604,  200"
"240,20110605,  161"
"240,20110606,  149"
"240,20110607,  153"
"240,20110608,  143"
"240,20110609,  145"
"240,20110610,  134"
"240,20110611,  121"
"240,20110612,  145"
"240,20110613,  158"
"240,20110614,  160"
"240,20110615,  169"
"240,20110616,  155"
"240,20110617,  149"
